Angle (deg),Magnitude (dB),Phase (deg)
14.8,-9.60483,25.4133
14.9,-9.66922,25.3053
15.0,-9.7343,25.1896
15.1,-9.80005,25.066
15.2,-9.86648,24.934
15.3,-9.93355,24.7935
15.4,-10.0013,24.6442
15.5,-10.0696,24.4856
15.6,-10.1385,24.3176
15.7,-10.208,24.1398
15.8,-10.2781,23.9518
15.9,-10.3486,23.7533
16.0,-10.4197,23.5441
16.1,-10.4912,23.3237
16.2,-10.5632,23.0917
16.3,-10.6355,22.848
16.4,-10.7082,22.592
16.5,-10.7812,22.3235
16.6,-10.8544,22.0421
16.7,-10.9279,21.7474
16.8,-11.0015,21.4391
16.9,-11.0751,21.1168
17.0,-11.1488,20.7801
17.1,-11.2225,20.4289
17.2,-11.296,20.0626
17.3,-11.3693,19.681
17.4,-11.4423,19.2837
17.5,-11.515,18.8706
17.6,-11.5872,18.4412
17.7,-11.6588,17.9954
17.8,-11.7298,17.5328
17.9,-11.8,17.0534
18.0,-11.8693,16.5569
18.1,-11.9376,16.0431
18.2,-12.0048,15.5119
18.3,-12.0707,14.9634
18.4,-12.1353,14.3973
18.5,-12.1983,13.8139
18.6,-12.2597,13.213
18.7,-12.3193,12.595
18.8,-12.3769,11.9598
18.9,-12.4325,11.3078
19.0,-12.4858,10.6393
19.1,-12.5367,9.95471
19.2,-12.5851,9.25438
19.3,-12.6308,8.53887
19.4,-12.6736,7.80876
19.5,-12.7135,7.06472
19.6,-12.7503,6.30748
19.7,-12.7839,5.53785
19.8,-12.814,4.75672
19.9,-12.8407,3.96503
20.0,-12.8637,3.16381
20.1,-12.8831,2.35412
20.2,-12.8986,1.53712
20.3,-12.9103,0.713987
20.4,-12.918,-0.114036
20.5,-12.9217,-0.945675
20.6,-12.9213,-1.77962
20.7,-12.9168,-2.61454
20.8,-12.9083,-3.44908
20.9,-12.8956,-4.2819
21.0,-12.8789,-5.11163
21.1,-12.858,-5.93694
21.2,-12.8332,-6.7565
21.3,-12.8044,-7.56903
21.4,-12.7717,-8.37325
21.5,-12.7352,-9.16796
21.6,-12.6949,-9.95199
21.7,-12.651,-10.7242
21.8,-12.6036,-11.4836
21.9,-12.5529,-12.2292
22.0,-12.4988,-12.96
22.1,-12.4417,-13.6752
22.2,-12.3815,-14.374
22.3,-12.3186,-15.0558
22.4,-12.2529,-15.7199
22.5,-12.1847,-16.3658
22.6,-12.1141,-16.993
22.7,-12.0414,-17.601
22.8,-11.9665,-18.1896
22.9,-11.8897,-18.7585
23.0,-11.8112,-19.3075
23.1,-11.731,-19.8364
23.2,-11.6494,-20.3451
23.3,-11.5665,-20.8337
23.4,-11.4823,-21.3021
23.5,-11.3971,-21.7505
23.6,-11.311,-22.1788
23.7,-11.2241,-22.5873
23.8,-11.1366,-22.9762
23.9,-11.0484,-23.3456
24.0,-10.9598,-23.6958
24.1,-10.8709,-24.0271
24.2,-10.7817,-24.3397
24.3,-10.6924,-24.634
24.4,-10.603,-24.9103
24.5,-10.5136,-25.169
24.6,-10.4244,-25.4103
24.7,-10.3353,-25.6346
24.8,-10.2465,-25.8424
24.9,-10.158,-26.034
25.0,-10.0698,-26.2097
25.1,-9.98216,-26.37
25.2,-9.89496,-26.5152
25.3,-9.8083,-26.6457
25.4,-9.72223,-26.7619
25.5,-9.63679,-26.8642
25.6,-9.55202,-26.9529
25.7,-9.46796,-27.0284
25.8,-9.38464,-27.0911
25.9,-9.30209,-27.1413
26.0,-9.22035,-27.1794
26.1,-9.13942,-27.2058
26.2,-9.05935,-27.2207
26.3,-8.98015,-27.2246
26.4,-8.90184,-27.2177
26.5,-8.82443,-27.2003
26.6,-8.74795,-27.1729
26.7,-8.67241,-27.1356
26.8,-8.59781,-27.0889
26.9,-8.52417,-27.0329
27.0,-8.4515,-26.968
27.1,-8.3798,-26.8944
27.2,-8.30908,-26.8125
27.3,-8.23935,-26.7224
27.4,-8.17062,-26.6244
27.5,-8.10287,-26.5189
27.6,-8.03613,-26.4059
27.7,-7.97038,-26.2859
27.8,-7.90564,-26.1588
27.9,-7.84189,-26.0251
28.0,-7.77914,-25.885
28.1,-7.71739,-25.7385
28.2,-7.65663,-25.5859
28.3,-7.59687,-25.4275
28.4,-7.53809,-25.2634
28.5,-7.48031,-25.0937
28.6,-7.4235,-24.9187
28.7,-7.36768,-24.7386
28.8,-7.31283,-24.5534
28.9,-7.25895,-24.3635
29.0,-7.20604,-24.1688
29.1,-7.15408,-23.9696
29.2,-7.10308,-23.7659
29.3,-7.05303,-23.5581
29.4,-7.00392,-23.3461
29.5,-6.95575,-23.1301
29.6,-6.90851,-22.9102
29.7,-6.86219,-22.6866
29.8,-6.81679,-22.4594
29.9,-6.77231,-22.2287
30.0,-6.72872,-21.9945
30.1,-6.68604,-21.7571
30.2,-6.64425,-21.5164
30.3,-6.60335,-21.2727
30.4,-6.56333,-21.026
30.5,-6.52418,-20.7763
30.6,-6.4859,-20.5238
30.7,-6.44848,-20.2686
30.8,-6.41191,-20.0107
30.9,-6.37619,-19.7502
31.0,-6.34131,-19.4873
31.1,-6.30727,-19.2218
31.2,-6.27405,-18.9541
31.3,-6.24166,-18.684
31.4,-6.21009,-18.4117
31.5,-6.17933,-18.1372
31.6,-6.14937,-17.8606
31.7,-6.12022,-17.582
31.8,-6.09186,-17.3014
31.9,-6.06429,-17.0188
32.0,-6.0375,-16.7344
32.1,-6.0115,-16.4481
32.2,-5.98626,-16.16
32.3,-5.9618,-15.8701
32.4,-5.9381,-15.5786
32.5,-5.91516,-15.2854
32.6,-5.89298,-14.9905
32.7,-5.87154,-14.6941
32.8,-5.85086,-14.3961
32.9,-5.83091,-14.0966
33.0,-5.81171,-13.7957
33.1,-5.79324,-13.4933
33.2,-5.7755,-13.1895
33.3,-5.75849,-12.8842
33.4,-5.74221,-12.5777
33.5,-5.72665,-12.2698
33.6,-5.71181,-11.9606
33.7,-5.69768,-11.6501
33.8,-5.68427,-11.3384
33.9,-5.67157,-11.0254
34.0,-5.65959,-10.7113
34.1,-5.6483,-10.3959
34.2,-5.63773,-10.0794
34.3,-5.62786,-9.76174
34.4,-5.61869,-9.44294
34.5,-5.61022,-9.12303
34.6,-5.60246,-8.80203
34.7,-5.59539,-8.47995
34.8,-5.58902,-8.15681
34.9,-5.58335,-7.83262
35.0,-5.57838,-7.5074
35.1,-5.57411,-7.18116
35.2,-5.57053,-6.85392
35.3,-5.56766,-6.52569
35.4,-5.56548,-6.19648
35.5,-5.564,-5.8663
35.6,-5.56322,-5.53517
35.7,-5.56314,-5.2031
35.8,-5.56376,-4.87009
35.9,-5.56509,-4.53617
36.0,-5.56712,-4.20134
36.1,-5.56986,-3.86562
36.2,-5.57331,-3.52901
36.3,-5.57748,-3.19152
36.4,-5.58235,-2.85317
36.5,-5.58794,-2.51397
36.6,-5.59426,-2.17392
36.7,-5.60129,-1.83304
36.8,-5.60905,-1.49134
36.9,-5.61755,-1.14884
37.0,-5.62677,-0.805531
37.1,-5.63673,-0.46144
37.2,-5.64744,-0.116575
37.3,-5.65889,0.229052
37.4,-5.67109,0.575428
37.5,-5.68405,0.922539
37.6,-5.69777,1.27037
37.7,-5.71226,1.61892
37.8,-5.72752,1.96815
37.9,-5.74356,2.31806
38.0,-5.76038,2.66864
38.1,-5.77799,3.01986
38.2,-5.7964,3.37171
38.3,-5.81561,3.72417
38.4,-5.83564,4.07723
38.5,-5.85649,4.43085
38.6,-5.87816,4.78502
38.7,-5.90066,5.13972
38.8,-5.92401,5.49493
38.9,-5.94821,5.85062
39.0,-5.97327,6.20676
39.1,-5.99919,6.56334
39.2,-6.026,6.92031
39.3,-6.05369,7.27766
39.4,-6.08228,7.63534
39.5,-6.11177,7.99334
39.6,-6.14219,8.35161
39.7,-6.17353,8.71011
39.8,-6.20581,9.06882
39.9,-6.23904,9.42769
40.0,-6.27323,9.78668
40.1,-6.30839,10.1457
40.2,-6.34454,10.5048
40.3,-6.38168,10.8639
40.4,-6.41984,11.2229
40.5,-6.45902,11.5818
40.6,-6.49923,11.9405
40.7,-6.5405,12.299
40.8,-6.58283,12.6572
40.9,-6.62623,13.015
41.0,-6.67073,13.3724
41.1,-6.71633,13.7293
41.2,-6.76306,14.0856
41.3,-6.81092,14.4413
41.4,-6.85993,14.7963
41.5,-6.91012,15.1505
41.6,-6.96148,15.5037
41.7,-7.01405,15.856
41.8,-7.06783,16.2072
41.9,-7.12285,16.5572
42.0,-7.17913,16.9059
42.1,-7.23667,17.2532
42.2,-7.2955,17.599
42.3,-7.35563,17.9432
42.4,-7.41709,18.2856
42.5,-7.47989,18.6261
42.6,-7.54406,18.9646
42.7,-7.6096,19.3009
42.8,-7.67655,19.6349
42.9,-7.74491,19.9664
43.0,-7.81472,20.2952
43.1,-7.88599,20.6213
43.2,-7.95874,20.9444
43.3,-8.03299,21.2643
43.4,-8.10876,21.5808
43.5,-8.18608,21.8938
43.6,-8.26496,22.2029
43.7,-8.34543,22.5081
43.8,-8.4275,22.8091
43.9,-8.5112,23.1055
44.0,-8.59655,23.3973
44.1,-8.68358,23.684
44.2,-8.77229,23.9655
44.3,-8.86272,24.2414
44.4,-8.95488,24.5115
44.5,-9.0488,24.7754
44.6,-9.14449,25.0329
44.7,-9.24197,25.2835
44.8,-9.34128,25.5269
44.9,-9.44241,25.7628
45.0,-9.5454,25.9907
45.1,-9.65027,26.2103
45.2,-9.75702,26.4211
45.3,-9.86568,26.6226
45.4,-9.97625,26.8146
45.5,-10.0888,26.9963
45.6,-10.2032,27.1674
45.7,-10.3197,27.3273
45.8,-10.438,27.4755
45.9,-10.5584,27.6114
46.0,-10.6808,27.7344
46.1,-10.8051,27.8438
46.2,-10.9314,27.9391
46.3,-11.0598,28.0195
46.4,-11.19,28.0844
46.5,-11.3223,28.133
46.6,-11.4565,28.1645
46.7,-11.5927,28.1781
46.8,-11.7308,28.1731
46.9,-11.8708,28.1486
47.0,-12.0126,28.1036
47.1,-12.1562,28.0373
47.2,-12.3017,27.9487
47.3,-12.4488,27.8368
47.4,-12.5976,27.7005
47.5,-12.7479,27.5389
47.6,-12.8997,27.3509
47.7,-13.0529,27.1354
47.8,-13.2074,26.8912
47.9,-13.3631,26.6172
48.0,-13.5197,26.3122
48.1,-13.6772,25.9752
48.2,-13.8354,25.6048
48.3,-13.9941,25.2
48.4,-14.1531,24.7597
48.5,-14.3122,24.2826
48.6,-14.4711,23.7678
48.7,-14.6295,23.2142
48.8,-14.7872,22.6209
48.9,-14.9438,21.9869
49.0,-15.0989,21.3116
49.1,-15.2523,20.5943
49.2,-15.4035,19.8346
49.3,-15.5522,19.032
49.4,-15.6978,18.1867
49.5,-15.8399,17.2986
49.6,-15.9781,16.3682
49.7,-16.1119,15.396
49.8,-16.2408,14.3832
49.9,-16.3643,13.331
50.0,-16.4819,12.2409
50.1,-16.5932,11.1149
50.2,-16.6976,9.95545
50.3,-16.7948,8.76506
50.4,-16.8843,7.54677
50.5,-16.9658,6.30389
50.6,-17.0389,5.04002
50.7,-17.1034,3.75901
50.8,-17.159,2.46495
50.9,-17.2057,1.16204
51.0,-17.2432,-0.145357
51.1,-17.2716,-1.45287
51.2,-17.291,-2.75613
51.3,-17.3014,-4.05083
51.4,-17.303,-5.3328
51.5,-17.2961,-6.59807
51.6,-17.281,-7.84286
51.7,-17.2579,-9.06371
51.8,-17.2274,-10.2574
51.9,-17.1897,-11.4211
52.0,-17.1454,-12.5524
52.1,-17.0949,-13.6489
52.2,-17.0387,-14.7089
52.3,-16.9773,-15.7309
52.4,-16.9111,-16.7138
52.5,-16.8407,-17.6567
52.6,-16.7665,-18.5591
52.7,-16.689,-19.4205
52.8,-16.6086,-20.2411
52.9,-16.5258,-21.0209
53.0,-16.4409,-21.7603
53.1,-16.3543,-22.4598
53.2,-16.2663,-23.12
53.3,-16.1774,-23.7418
53.4,-16.0878,-24.3259
53.5,-15.9977,-24.8733
53.6,-15.9075,-25.3851
53.7,-15.8174,-25.8622
53.8,-15.7277,-26.3057
53.9,-15.6384,-26.7168
54.0,-15.5498,-27.0966
54.1,-15.4621,-27.4461
54.2,-15.3754,-27.7666
54.3,-15.2899,-28.059
54.4,-15.2056,-28.3244
54.5,-15.1226,-28.5641
54.6,-15.0411,-28.7788
54.7,-14.9612,-28.9697
54.8,-14.8829,-29.1378
54.9,-14.8063,-29.284
55.0,-14.7314,-29.4092
55.1,-14.6583,-29.5143
55.2,-14.5871,-29.6001
55.3,-14.5177,-29.6676
55.4,-14.4502,-29.7173
55.5,-14.3847,-29.7503
55.6,-14.3211,-29.767
55.7,-14.2595,-29.7683
55.8,-14.1999,-29.7548
55.9,-14.1422,-29.7272
56.0,-14.0866,-29.686
56.1,-14.033,-29.6319
56.2,-13.9814,-29.5654
56.3,-13.9318,-29.4871
56.4,-13.8843,-29.3973
56.5,-13.8388,-29.2968
56.6,-13.7952,-29.1858
56.7,-13.7538,-29.0649
56.8,-13.7143,-28.9345
56.9,-13.6768,-28.7949
57.0,-13.6414,-28.6466
57.1,-13.6079,-28.49
57.2,-13.5765,-28.3253
57.3,-13.547,-28.153
57.4,-13.5195,-27.9733
57.5,-13.494,-27.7866
57.6,-13.4705,-27.5931
57.7,-13.4489,-27.3932
57.8,-13.4293,-27.1871
57.9,-13.4117,-26.9751
58.0,-13.396,-26.7573
58.1,-13.3823,-26.5341
58.2,-13.3705,-26.3057
58.3,-13.3606,-26.0723
58.4,-13.3527,-25.8341
58.5,-13.3467,-25.5912
58.6,-13.3427,-25.3439
58.7,-13.3406,-25.0924
58.8,-13.3404,-24.8369
58.9,-13.3421,-24.5774
59.0,-13.3458,-24.3142
59.1,-13.3514,-24.0475
59.2,-13.3589,-23.7773
59.3,-13.3684,-23.5038
59.4,-13.3798,-23.2271
59.5,-13.3931,-22.9475
59.6,-13.4084,-22.6649
59.7,-13.4257,-22.3796
59.8,-13.4449,-22.0916
59.9,-13.4661,-21.801
60.0,-13.4892,-21.5081
60.1,-13.5144,-21.2128
60.2,-13.5415,-20.9152
60.3,-13.5706,-20.6156
60.4,-13.6017,-20.3139
60.5,-13.6349,-20.0103
60.6,-13.6701,-19.7048
60.7,-13.7074,-19.3976
60.8,-13.7468,-19.0886
60.9,-13.7882,-18.7781
61.0,-13.8318,-18.4661
61.1,-13.8775,-18.1526
61.2,-13.9253,-17.8378
61.3,-13.9753,-17.5216
61.4,-14.0276,-17.2043
61.5,-14.082,-16.8858
61.6,-14.1387,-16.5662
61.7,-14.1977,-16.2456
61.8,-14.259,-15.9241
61.9,-14.3226,-15.6016
62.0,-14.3887,-15.2784
62.1,-14.4571,-14.9544
62.2,-14.528,-14.6297
62.3,-14.6014,-14.3044
62.4,-14.6774,-13.9785
62.5,-14.7559,-13.6521
62.6,-14.837,-13.3253
62.7,-14.9208,-12.9981
62.8,-15.0074,-12.6705
62.9,-15.0967,-12.3427
63.0,-15.1889,-12.0147
63.1,-15.284,-11.6865
63.2,-15.3821,-11.3582
63.3,-15.4832,-11.0299
63.4,-15.5875,-10.7016
63.5,-15.6949,-10.3735
63.6,-15.8056,-10.0455
63.7,-15.9197,-9.71766
63.8,-16.0372,-9.39015
63.9,-16.1583,-9.06298
64.0,-16.283,-8.73624
64.1,-16.4115,-8.40998
64.2,-16.5438,-8.08427
64.3,-16.6802,-7.7592
64.4,-16.8206,-7.43483
64.5,-16.9654,-7.11124
64.6,-17.1145,-6.78852
64.7,-17.2683,-6.46675
64.8,-17.4267,-6.14601
64.9,-17.5901,-5.8264
65.0,-17.7586,-5.50802
65.1,-17.9325,-5.19097
65.2,-18.1118,-4.87536
65.3,-18.297,-4.56131
65.4,-18.4882,-4.24894
65.5,-18.6857,-3.93839
65.6,-18.8898,-3.62979
65.7,-19.1009,-3.32332
65.8,-19.3193,-3.01913
65.9,-19.5453,-2.71741
66.0,-19.7795,-2.41836
66.1,-20.0222,-2.12222
66.2,-20.274,-1.82922
66.3,-20.5355,-1.53964
66.4,-20.8071,-1.2538
66.5,-21.0897,-0.972037
66.6,-21.3839,-0.69475
66.7,-21.6906,-0.42239
66.8,-22.0107,-0.155473
66.9,-22.3453,0.105406
67.0,-22.6955,0.359551
67.1,-23.0627,0.60615
67.2,-23.4485,0.84424
67.3,-23.8545,1.07267
67.4,-24.2827,1.29007
67.5,-24.7356,1.49475
67.6,-25.2159,1.68464
67.7,-25.7268,1.85716
67.8,-26.2722,2.00907
67.9,-26.8568,2.13618
68.0,-27.4862,2.23306
68.1,-28.1676,2.29244
68.2,-28.9099,2.30447
68.3,-29.7244,2.25534
68.4,-30.6263,2.12518
68.5,-31.6357,1.88419
68.6,-32.7808,1.48572
68.7,-34.1025,0.852312
68.8,-35.6632,-0.154526
68.9,-37.5644,-1.80851
69.0,-39.9871,-4.73303
69.1,-43.2902,-10.6897
69.2,-48.2052,-26.7236
69.3,-52.8734,-84.5488
69.4,-47.6592,-137.29
69.5,-42.9083,-151.725
69.6,-39.6896,-157.276
69.7,-37.3071,-160.056
69.8,-35.4248,-161.651
69.9,-33.8716,-162.637
70.0,-32.5504,-163.269
70.1,-31.4014,-163.678
70.2,-30.3851,-163.939
70.3,-29.4741,-164.096
70.4,-28.6488,-164.177
70.5,-27.8945,-164.202
70.6,-27.2001,-164.185
70.7,-26.5568,-164.135
70.8,-25.9576,-164.058
70.9,-25.3971,-163.961
71.0,-24.8704,-163.847
71.1,-24.3739,-163.719
71.2,-23.9044,-163.581
71.3,-23.459,-163.433
71.4,-23.0355,-163.278
71.5,-22.6319,-163.118
71.6,-22.2464,-162.952
71.7,-21.8775,-162.782
71.8,-21.5239,-162.61
71.9,-21.1844,-162.434
72.0,-20.8579,-162.257
72.1,-20.5436,-162.079
72.2,-20.2405,-161.899
72.3,-19.948,-161.719
72.4,-19.6653,-161.539
72.5,-19.3919,-161.359
72.6,-19.1272,-161.179
72.7,-18.8706,-160.999
72.8,-18.6217,-160.82
72.9,-18.3801,-160.643
73.0,-18.1453,-160.466
73.1,-17.9171,-160.29
73.2,-17.695,-160.116
73.3,-17.4789,-159.944
73.4,-17.2683,-159.772
73.5,-17.063,-159.603
73.6,-16.8627,-159.436
73.7,-16.6674,-159.27
73.8,-16.4766,-159.106
73.9,-16.2902,-158.945
74.0,-16.108,-158.785
74.1,-15.9299,-158.628
74.2,-15.7557,-158.473
74.3,-15.5851,-158.321
74.4,-15.4181,-158.17
74.5,-15.2546,-158.022
74.6,-15.0943,-157.877
74.7,-14.9372,-157.734
74.8,-14.783,-157.594
74.9,-14.6319,-157.456
75.0,-14.4835,-157.32
75.1,-14.3378,-157.188
75.2,-14.1947,-157.058
75.3,-14.0542,-156.931
75.4,-13.916,-156.806
75.5,-13.7802,-156.685
75.6,-13.6467,-156.566
75.7,-13.5153,-156.45
75.8,-13.386,-156.337
75.9,-13.2587,-156.226
76.0,-13.1334,-156.119
76.1,-13.01,-156.014
76.2,-12.8883,-155.913
76.3,-12.7685,-155.814
76.4,-12.6503,-155.718
76.5,-12.5338,-155.625
76.6,-12.4189,-155.535
76.7,-12.3054,-155.449
76.8,-12.1935,-155.365
76.9,-12.083,-155.284
77.0,-11.9739,-155.206
77.1,-11.8661,-155.132
77.2,-11.7595,-155.06
77.3,-11.6543,-154.992
77.4,-11.5502,-154.926
77.5,-11.4472,-154.864
77.6,-11.3454,-154.804
77.7,-11.2447,-154.748
77.8,-11.145,-154.695
77.9,-11.0463,-154.645
78.0,-10.9485,-154.598
78.1,-10.8517,-154.555
78.2,-10.7557,-154.514
78.3,-10.6606,-154.477
78.4,-10.5664,-154.443
78.5,-10.4729,-154.412
78.6,-10.3802,-154.384
78.7,-10.2882,-154.359
78.8,-10.1969,-154.338
78.9,-10.1063,-154.319
79.0,-10.0163,-154.304
79.1,-9.92688,-154.292
79.2,-9.83808,-154.283
79.3,-9.74983,-154.278
79.4,-9.66211,-154.275
79.5,-9.5749,-154.276
79.6,-9.48815,-154.28
79.7,-9.40186,-154.288
79.8,-9.316,-154.298
79.9,-9.23053,-154.312
80.0,-9.14544,-154.329
80.1,-9.06071,-154.35
80.2,-8.9763,-154.373
80.3,-8.8922,-154.4
80.4,-8.80839,-154.43
80.5,-8.72484,-154.464
80.6,-8.64153,-154.5
80.7,-8.55845,-154.54
80.8,-8.47556,-154.583
80.9,-8.39285,-154.63
81.0,-8.3103,-154.68
81.1,-8.22789,-154.733
81.2,-8.14559,-154.79
81.3,-8.0634,-154.85
81.4,-7.98128,-154.913
81.5,-7.89923,-154.98
81.6,-7.81722,-155.05
81.7,-7.73523,-155.124
81.8,-7.65325,-155.201
81.9,-7.57126,-155.281
82.0,-7.48924,-155.365
82.1,-7.40717,-155.453
82.2,-7.32504,-155.544
82.3,-7.24283,-155.638
82.4,-7.16052,-155.736
82.5,-7.0781,-155.838
82.6,-6.99556,-155.943
82.7,-6.91287,-156.052
82.8,-6.83001,-156.165
82.9,-6.74699,-156.282
83.0,-6.66377,-156.402
83.1,-6.58035,-156.526
83.2,-6.49671,-156.653
83.3,-6.41284,-156.785
83.4,-6.32872,-156.921
83.5,-6.24434,-157.06
83.6,-6.15969,-157.204
83.7,-6.07475,-157.351
83.8,-5.98951,-157.503
83.9,-5.90396,-157.659
84.0,-5.81809,-157.819
84.1,-5.73187,-157.983
84.2,-5.64532,-158.152
84.3,-5.5584,-158.325
84.4,-5.47112,-158.503
84.5,-5.38346,-158.685
84.6,-5.2954,-158.872
84.7,-5.20695,-159.064
84.8,-5.11809,-159.26
84.9,-5.02882,-159.462
85.0,-4.93912,-159.668
85.1,-4.84899,-159.88
85.2,-4.75842,-160.097
85.3,-4.6674,-160.319
85.4,-4.57593,-160.546
85.5,-4.484,-160.779
85.6,-4.39161,-161.018
85.7,-4.29875,-161.263
85.8,-4.20542,-161.513
85.9,-4.11162,-161.77
86.0,-4.01734,-162.033
86.1,-3.92259,-162.302
86.2,-3.82736,-162.578
86.3,-3.73165,-162.86
86.4,-3.63546,-163.149
86.5,-3.53881,-163.446
86.6,-3.44168,-163.749
86.7,-3.34409,-164.06
86.8,-3.24604,-164.379
86.9,-3.14754,-164.705
87.0,-3.0486,-165.039
87.1,-2.94922,-165.382
87.2,-2.84943,-165.733
87.3,-2.74922,-166.092
87.4,-2.64862,-166.461
87.5,-2.54765,-166.838
87.6,-2.44632,-167.225
87.7,-2.34465,-167.621
87.8,-2.24266,-168.028
87.9,-2.14039,-168.444
88.0,-2.03785,-168.871
88.1,-1.93508,-169.308
88.2,-1.83211,-169.756
88.3,-1.72897,-170.216
88.4,-1.6257,-170.687
88.5,-1.52235,-171.169
88.6,-1.41895,-171.664
88.7,-1.31556,-172.171
88.8,-1.21222,-172.69
88.9,-1.10899,-173.223
89.0,-1.00593,-173.768
89.1,-0.90309,-174.327
89.2,-0.800547,-174.899
89.3,-0.698366,-175.486
89.4,-0.596623,-176.086
89.5,-0.495394,-176.701
89.6,-0.394761,-177.331
89.7,-0.294812,-177.975
89.8,-0.195638,-178.635
89.9,-0.0973341,-179.31
90.0,-2.89298e-15,-180.0
